1.317001563	,	-0.038728856
1.319001563	,	-0.093218036
1.321001563	,	-0.116500728
1.323001563	,	-0.095993109
1.325001563	,	-0.042114794
1.327001563	,	0.025185101
1.329001563	,	0.080756381
1.331	,	0.108768918
1.333001563	,	0.0951728
1.335001563	,	0.042114794
1.337001563	,	-0.028064894
1.339001563	,	-0.082990408
1.341001563	,	-0.09869837
1.343001563	,	-0.079429932
1.345001563	,	-0.027384216
1.347001563	,	0.038973201
1.349001563	,	0.090477869
1.351001563	,	0.105924033
1.353001563	,	0.082938045
1.355001563	,	0.021188296
1.357001563	,	-0.051888637
1.359	,	-0.101735242
1.361001563	,	-0.107041046
1.363001563	,	-0.065414943
1.365010938	,	0.005811946
1.367001563	,	0.074473202
1.369001563	,	0.104073986
1.371001563	,	0.081698865
1.373001563	,	0.020263273
1.375	,	-0.04548328
1.377001563	,	-0.092764251
1.379001563	,	-0.101281457
1.381010938	,	-0.053791046
1.383001563	,	0.021031218
1.385001563	,	0.081629045
1.387001563	,	0.105609871
1.389001563	,	0.078295469
1.391001563	,	0.011030481
1.393001563	,	-0.066060714
1.395001563	,	-0.109554313
1.397001563	,	-0.090652399
1.399001563	,	-0.022602014
1.401001563	,	0.050405107
1.403001563	,	0.094788834
1.405001563	,	0.084159777
1.407001563	,	0.020018926
1.409001563	,	-0.059393555
1.411001563	,	-0.10733775
1.413001563	,	-0.095225163
1.415007813	,	-0.030927233
1.417001563	,	0.051242866
1.419	,	0.112015232
1.421001563	,	0.114807755
1.423001563	,	0.047019169
1.425001563	,	-0.03754203
1.427001563	,	-0.083339475
1.429	,	-0.067404613
1.431001563	,	0.003892084
1.433001563	,	0.07679449
1.435	,	0.101351269
1.437001563	,	0.058136918
1.439001563	,	-0.023492131
1.441001563	,	-0.08874999
1.443001563	,	-0.08965756
1.445	,	-0.030787608
1.447001563	,	0.045937065
1.449003125	,	0.102101758
1.451	,	0.093881257
1.453001563	,	0.019582594
1.455001563	,	-0.065310217
1.457001563	,	-0.096272364
1.459001563	,	-0.049445178
1.461	,	0.035534903
1.463001563	,	0.092310466
1.465003125	,	0.080494583
1.467001563	,	0.007958702
1.469001563	,	-0.069429196
1.471001563	,	-0.087598078
1.473001563	,	-0.036023594
1.475001563	,	0.03996804
1.477001563	,	0.090687305
1.479001563	,	0.078173295
1.481	,	0.004380777
1.483001563	,	-0.073042028
1.485001563	,	-0.089133963
1.487001563	,	-0.026319565
1.489001563	,	0.058992129
1.491001563	,	0.093479834
1.493001563	,	0.047228608
1.495020313	,	-0.041329395
1.497001563	,	-0.083461642
1.499	,	-0.050701816
1.501001563	,	0.023492131
1.503001563	,	0.079587013
1.505	,	0.071017444
1.507001563	,	0.006736971
1.509001563	,	-0.063163467
1.511001563	,	-0.079307757
1.513001563	,	-0.02401573
1.515009375	,	0.053878315
1.517001563	,	0.077091195
1.519001563	,	0.019111356
1.521	,	-0.059253927
1.523001563	,	-0.084805548
1.525001563	,	-0.030717794
1.527001563	,	0.055553831
1.529	,	0.092327915
1.531009375	,	0.043057274
1.533001563	,	-0.039566614
1.535	,	-0.073879786
1.537001563	,	-0.037419859
1.539001563	,	0.036250487
1.541001563	,	0.066619217
1.543001563	,	0.016475908
1.545001563	,	-0.061191242
1.547001563	,	-0.07770206
1.549001563	,	-0.019006636
1.551001563	,	0.049235739
1.553001563	,	0.063041292
1.555001563	,	0.009250245
1.557001563	,	-0.055588737
1.559001563	,	-0.064961158
1.561001563	,	-0.010105456
1.563001563	,	0.050771628
1.5650125	,	0.057229348
1.567001563	,	0.001797689
1.569	,	-0.054890607
1.571001563	,	-0.047822021
1.573001563	,	0.015969763
1.575001563	,	0.060475659
1.577001563	,	0.035814155
1.579001563	,	-0.0336674
1.581017188	,	-0.06997025
1.583001563	,	-0.029443704
1.585	,	0.038222712
1.587001563	,	0.050544735
1.589	,	-0.007574729
1.591001563	,	-0.066566855
1.593001563	,	-0.060667645
1.595001563	,	0.005829399
1.597001563	,	0.053808499
1.599	,	0.026424285
1.601	,	-0.039339721
1.603001563	,	-0.056688294
1.605001563	,	0.001570796
1.607001563	,	0.058538344
1.609001563	,	0.043511059
1.611	,	-0.023439772
1.613001563	,	-0.069551371
1.6150125	,	-0.034330625
